sequence_id	source	candidate_group	embedding_group	embedding_method	axis1_label	axis2_label	axis3_label	axis1	axis2	axis3	pc1	pc2	pc3
A0A1B6KW37	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.424362	-2.056178	-2.879959	-10.424362	-2.056178	-2.879959
A0A1B6JNR0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.424139	-2.055452	-2.879601	-10.424139	-2.055452	-2.879601
PQ349591	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.283158	-1.514625	-2.633272	-10.283158	-1.514625	-2.633272
PQ349591	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-9.852465	0.865472	-2.235552	-9.852465	0.865472	-2.235552
PQ349592	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-9.888992	-0.054446	-2.832554	-9.888992	-0.054446	-2.832554
PQ349593	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-9.765566	-0.062847	-2.713203	-9.765566	-0.062847	-2.713203
A0A1A9VJM7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.356047	-1.835063	-2.770502	-10.356047	-1.835063	-2.770502
N6U5R3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.349264	-1.607017	-2.709784	-10.349264	-1.607017	-2.709784
A0A212FAI7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.372643	-1.887812	-2.796859	-10.372643	-1.887812	-2.796859
A0A5E4R100	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.374403	-1.888424	-2.798449	-10.374403	-1.888424	-2.798449
A0A5E4QLI9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.381635	-1.906849	-2.808831	-10.381635	-1.906849	-2.808831
HMEL037106	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.379661	-1.888908	-2.802874	-10.379661	-1.888908	-2.802874
HMEL037108	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.380857	-1.901758	-2.806962	-10.380857	-1.901758	-2.806962
A0A151IAG2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.383438	-1.912718	-2.811728	-10.383438	-1.912718	-2.811728
A0A158NEW8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.38927	-1.842156	-2.799439	-10.38927	-1.842156	-2.799439
A0A195FL02	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.378866	-1.883762	-2.800978	-10.378866	-1.883762	-2.800978
A0A195EHN9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.378538	-1.886535	-2.80138	-10.378538	-1.886535	-2.80138
A0A151JA14	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.370023	-1.816598	-2.777487	-10.370023	-1.816598	-2.777487
A0A195END3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.37182	-1.822447	-2.780374	-10.37182	-1.822447	-2.780374
A0A4Y1S1K3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.394548	-1.941211	-2.827723	-10.394548	-1.941211	-2.827723
A1IIW5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.388163	-1.874495	-2.783226	-10.388163	-1.874495	-2.783226
A1IIW7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.389036	-1.924546	-2.819175	-10.389036	-1.924546	-2.819175
A0A4Y1S2P2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.394244	-1.941503	-2.827545	-10.394244	-1.941503	-2.827545
A1IIV9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.388852	-1.923948	-2.81888	-10.388852	-1.923948	-2.81888
A0A4C2ADB1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.385646	-1.859782	-2.800733	-10.385646	-1.859782	-2.800733
Q178F6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.385611	-1.947939	-2.822028	-10.385611	-1.947939	-2.822028
A0A026WFX6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.383056	-1.908919	-2.810496	-10.383056	-1.908919	-2.810496
E2BA75	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.394669	-1.932652	-2.825752	-10.394669	-1.932652	-2.825752
UPQ49770.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.177492	9.985167	4.251337	-8.177492	9.985167	4.251337
UPQ49783.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-7.999782	10.578077	3.878671	-7.999782	10.578077	3.878671
UPQ49771.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.225101	10.751155	4.130907	-8.225101	10.751155	4.130907
UPQ49777.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.022807	11.303038	4.307156	-8.022807	11.303038	4.307156
UPQ49772.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.210061	10.357333	4.398559	-8.210061	10.357333	4.398559
APP91794.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.146537	9.579135	3.667011	-8.146537	9.579135	3.667011
APP91796.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.149034	9.688803	3.48723	-8.149034	9.688803	3.48723
APP91795.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.195054	10.547353	4.477895	-8.195054	10.547353	4.477895
UPQ49785.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.109115	9.343416	3.786767	-8.109115	9.343416	3.786767
UPQ49778.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.236242	11.164938	4.510831	-8.236242	11.164938	4.510831
UPQ49773.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.146747	9.548834	4.003869	-8.146747	9.548834	4.003869
BAJ39816.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.232365	11.127475	4.711038	-8.232365	11.127475	4.711038
A5A8G0.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.225857	11.117982	4.448268	-8.225857	11.117982	4.448268
Q38802.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.079241	8.61732	3.279899	-8.079241	8.61732	3.279899
UPQ49774.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.168822	10.019514	3.740605	-8.168822	10.019514	3.740605
UPQ49788.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.185619	10.227976	3.885495	-8.185619	10.227976	3.885495
UPQ49789.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.125853	9.337719	3.825659	-8.125853	9.337719	3.825659
MN868309.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.219103	9.571445	2.069875	-8.219103	9.571445	2.069875
MN868310.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.207898	9.416612	1.968586	-8.207898	9.416612	1.968586
MN868311.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.235908	9.818235	2.26814	-8.235908	9.818235	2.26814
MN868308.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.064476	9.351972	2.318797	-8.064476	9.351972	2.318797
APB88779.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.240755	9.874682	2.008974	-8.240755	9.874682	2.008974
APB88780.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.217086	9.488074	2.148518	-8.217086	9.488074	2.148518
APB88775.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.167719	8.743064	2.430604	-8.167719	8.743064	2.430604
APB88781.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-7.905053	8.624429	2.228602	-7.905053	8.624429	2.228602
APB88773.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.165116	8.247602	2.157044	-8.165116	8.247602	2.157044
APB88778.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.024003	6.688569	0.791914	-8.024003	6.688569	0.791914
APB88774.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.18329	8.772145	2.52246	-8.18329	8.772145	2.52246
APB88777.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-7.681268	7.771822	2.308327	-7.681268	7.771822	2.308327
APB88776.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-7.606699	7.344378	2.24237	-7.606699	7.344378	2.24237
AFP23421.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.201913	9.25625	3.882739	-8.201913	9.25625	3.882739
ADR74209.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.181994	9.013485	3.774817	-8.181994	9.013485	3.774817
AGB14628.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.213054	9.352441	3.580842	-8.213054	9.352441	3.580842
AEP82768.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.199996	8.98743	3.804805	-8.199996	8.98743	3.804805
NP_001268216.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.205184	9.253804	3.976177	-8.205184	9.253804	3.976177
AAX19772.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.193947	9.220316	3.495233	-8.193947	9.220316	3.495233
AAT70237.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.189905	8.995701	3.784232	-8.189905	8.995701	3.784232
AAO41727.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.169289	8.952371	3.250904	-8.169289	8.952371	3.250904
NP_176361.2	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.174811	8.614805	3.913049	-8.174811	8.614805	3.913049
AEE92791.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.180002	8.954161	3.046398	-8.180002	8.954161	3.046398
NP_001105854.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.151367	8.546024	3.37626	-8.151367	8.546024	3.37626
all_tps|SRR17260582_NODE_20047_length_1985_cov_320.892782_g4313_i4_2	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	15.730028	6.210679	-0.808058	15.730028	6.210679	-0.808058
all_tps|SRR17260582_NODE_15328_length_2385_cov_286.957612_g4313_i3_1	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	16.744787	6.174517	-0.715441	16.744787	6.174517	-0.715441
all_tps|SRR17260582_NODE_31396_length_1279_cov_199.950249_g6219_i6_1	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	14.369995	6.232983	-0.861137	14.369995	6.232983	-0.861137
all_tps|SRR15783032_NODE_16784_length_2455_cov_148.531066_g11155_i0_1	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	15.073535	5.928087	-0.881201	15.073535	5.928087	-0.881201
all_tps|SRR15421816_NODE_41117_length_2104_cov_130.783455_g13938_i0_2	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	17.353723	6.00041	-0.864697	17.353723	6.00041	-0.864697
all_tps|SRR15421816_NODE_55739_length_1710_cov_119.429259_g20062_i0_1	candidate	candidate_ceess	candidate_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	18.859068	-5.771899	0.513644	18.859068	-5.771899	0.513644
all_tps|ERR3026435_NODE_12514_length_1565_cov_109.590495_g9996_i0_1	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	16.512899	5.843241	-0.783369	16.512899	5.843241	-0.783369
all_tps|SRR15421486_NODE_27823_length_1922_cov_103.642285_g12622_i0_1	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	16.418056	5.935896	-0.777831	16.418056	5.935896	-0.777831
all_tps|SRR15421486_NODE_35458_length_1649_cov_83.206875_g12622_i1_2	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	13.567997	5.737371	-0.807885	13.567997	5.737371	-0.807885
all_tps|SRR17260582_NODE_11876_length_2767_cov_70.864143_g753_i11_1	candidate	candidate_ceess	candidate_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	16.914751	-5.727914	0.689698	16.914751	-5.727914	0.689698
all_tps|ERR3026435_NODE_15632_length_1375_cov_67.028975_g12576_i0_1	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	15.684876	5.977039	-0.633573	15.684876	5.977039	-0.633573
all_tps|SRR13068648_NODE_5499_length_3587_cov_61.901639_g3097_i0_1	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	17.087868	5.966209	-0.592684	17.087868	5.966209	-0.592684
all_tps|SRR15783032_NODE_22018_length_2147_cov_59.377049_g14831_i0_1	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	14.399465	5.931313	-0.589601	14.399465	5.931313	-0.589601
all_tps|SRR15421489_NODE_21571_length_2301_cov_55.607904_g7986_i0_1	candidate	candidate_ceess	candidate_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	19.216111	-5.521889	0.424295	19.216111	-5.521889	0.424295
all_tps|SRR15783032_NODE_15046_length_2580_cov_53.078580_g9995_i0_1	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	16.192055	6.594703	-0.800741	16.192055	6.594703	-0.800741
all_tps|SRR15421486_NODE_27193_length_1946_cov_45.933579_g12305_i0_1	candidate	candidate_ceess	candidate_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	17.452532	-5.796639	0.359179	17.452532	-5.796639	0.359179
all_tps|ERR4669811_NODE_41483_length_2142_cov_39.915910_g18335_i0_1	candidate	candidate_ceess	candidate_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	18.142705	-5.367405	0.65366	18.142705	-5.367405	0.65366
all_tps|SRR17260582_NODE_21309_length_1893_cov_32.774725_g9463_i0_1	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	17.416194	6.007322	-0.614564	17.416194	6.007322	-0.614564
all_tps|SRR13068648_NODE_4158_length_4077_cov_31.377358_g101_i2_1	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	18.252499	5.922977	-0.503097	18.252499	5.922977	-0.503097
all_tps|SRR15783032_NODE_36846_length_1593_cov_28.878947_g25566_i0_1	candidate	candidate_ceess	candidate_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	15.22507	-5.834622	0.930642	15.22507	-5.834622	0.930642
all_tps|SRR17260582_NODE_24162_length_1699_cov_25.423124_g9486_i1_1	candidate	candidate_ceess	candidate_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	18.532921	-5.436665	0.248022	18.532921	-5.436665	0.248022
all_tps|SRR15421486_NODE_26714_length_1967_cov_25.068300_g12080_i0_2	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	16.408376	5.924426	-0.367187	16.408376	5.924426	-0.367187
all_tps|ERR4669811_NODE_55110_length_1727_cov_22.428486_g26218_i0_1	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	17.899597	5.955476	-0.78163	17.899597	5.955476	-0.78163
all_tps|SRR17260582_NODE_21358_length_1890_cov_21.439185_g9486_i0_1	candidate	candidate_ceess	candidate_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	18.625016	-5.589123	0.394866	18.625016	-5.589123	0.394866
all_tps|SRR13068648_NODE_17151_length_1903_cov_21.417476_g9532_i0_1	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	18.152619	5.867123	-0.445345	18.152619	5.867123	-0.445345
all_tps|SRR15421489_NODE_43178_length_1425_cov_20.694767_g16932_i0_1	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	16.209409	5.972449	-0.405095	16.209409	5.972449	-0.405095
all_tps|SRR15783032_NODE_29565_length_1834_cov_19.863714_g20238_i0_1	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	17.506853	6.104429	-0.570902	17.506853	6.104429	-0.570902
all_tps|SRR12876613_NODE_4686_length_1645_cov_18.020677_g4683_i0_2	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	18.221092	5.702628	-0.346144	18.221092	5.702628	-0.346144
all_tps|SRR17260582_NODE_25295_length_1625_cov_14.597938_g11165_i0_1	candidate	candidate_ceess	candidate_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	18.710549	-5.593128	0.348654	18.710549	-5.593128	0.348654
all_tps|ERR4669814_NODE_28423_length_2113_cov_14.561047_g14889_i0_1	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	17.638555	5.94959	-0.700659	17.638555	5.94959	-0.700659
all_tps|ERR4669814_NODE_2575_length_6439_cov_14.400469_g623_i2_4	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	17.604043	6.040531	-0.530126	17.604043	6.040531	-0.530126
all_tps|SRR12573944_NODE_9952_length_2159_cov_12.348341_g7958_i0_1	candidate	candidate_ceess	candidate_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	17.507797	-5.651818	0.448657	17.507797	-5.651818	0.448657
all_tps|SRR15783032_NODE_54800_length_1142_cov_12.321796_g11615_i3_1	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	11.564448	5.444788	-0.398904	11.564448	5.444788	-0.398904
all_tps|SRR15421489_NODE_43185_length_1425_cov_12.231105_g16935_i0_1	candidate	candidate_non_ceess	candidate_non_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	16.68302	5.875592	-0.282302	16.68302	5.875592	-0.282302
all_tps|ERR4669814_NODE_34617_length_1857_cov_11.884956_g18826_i0_1	candidate	candidate_ceess	candidate_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	17.605512	-5.505081	0.281003	17.605512	-5.505081	0.281003
all_tps|ERR3026435_NODE_11870_length_1607_cov_11.217997_g9475_i0_1	candidate	candidate_ceess	candidate_ceess	lda_reference_subclade_spread	LD1	LD2	LD3	18.362774	-5.748585	0.821438	18.362774	-5.748585	0.821438
