sequence_id	source	candidate_group	embedding_group	embedding_method	axis1_label	axis2_label	axis3_label	axis1	axis2	axis3	pc1	pc2	pc3
PQ349591	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.111447	-1.817645	-2.268273	-10.111447	-1.817645	-2.268273
PQ349591	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-9.689107	0.557225	-1.878634	-9.689107	0.557225	-1.878634
PQ349592	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-9.719664	-0.362042	-2.472934	-9.719664	-0.362042	-2.472934
PQ349593	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-9.596452	-0.370351	-2.353681	-9.596452	-0.370351	-2.353681
A0A1A9VJM7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.179936	-2.145122	-2.408117	-10.179936	-2.145122	-2.408117
N6U5R3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.18863	-1.918796	-2.348312	-10.18863	-1.918796	-2.348312
A0A212FAI7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.197067	-2.199716	-2.435188	-10.197067	-2.199716	-2.435188
A0A5E4R100	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.199262	-2.200584	-2.436883	-10.199262	-2.200584	-2.436883
A0A5E4QLI9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.207073	-2.219867	-2.447602	-10.207073	-2.219867	-2.447602
HMEL037106	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.205922	-2.201847	-2.441628	-10.205922	-2.201847	-2.441628
HMEL037108	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.206469	-2.214721	-2.445715	-10.206469	-2.214721	-2.445715
A0A151IAG2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.208923	-2.225935	-2.450575	-10.208923	-2.225935	-2.450575
A0A158NEW8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.221717	-2.157088	-2.439057	-10.221717	-2.157088	-2.439057
A0A195FL02	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.205301	-2.196643	-2.439713	-10.205301	-2.196643	-2.439713
A0A195EHN9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.204673	-2.199334	-2.440079	-10.204673	-2.199334	-2.440079
A0A151JA14	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.199142	-2.128964	-2.41607	-10.199142	-2.128964	-2.41607
A0A195END3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.200986	-2.135011	-2.419033	-10.200986	-2.135011	-2.419033
A0A4Y1S1K3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.22091	-2.255745	-2.467087	-10.22091	-2.255745	-2.467087
A1IIW5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.213945	-2.188034	-2.422378	-10.213945	-2.188034	-2.422378
A1IIW7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.215155	-2.238456	-2.458298	-10.215155	-2.238456	-2.458298
A0A4Y1S2P2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.220501	-2.255987	-2.466889	-10.220501	-2.255987	-2.466889
A1IIV9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.214967	-2.237838	-2.457995	-10.214967	-2.237838	-2.457995
A0A4C2ADB1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.21576	-2.173962	-2.440025	-10.21576	-2.173962	-2.440025
Q178F6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.209015	-2.261058	-2.460804	-10.209015	-2.261058	-2.460804
A0A026WFX6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.208727	-2.222124	-2.449342	-10.208727	-2.222124	-2.449342
E2BA75	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.221715	-2.247306	-2.465174	-10.221715	-2.247306	-2.465174
UPQ49770.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.188583	9.898268	4.348356	-8.188583	9.898268	4.348356
UPQ49783.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.018476	10.489638	3.973961	-8.018476	10.489638	3.973961
UPQ49771.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.234318	10.661961	4.224795	-8.234318	10.661961	4.224795
UPQ49777.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.036406	11.212977	4.399209	-8.036406	11.212977	4.399209
UPQ49772.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.218062	10.269501	4.493756	-8.218062	10.269501	4.493756
APP91794.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.159414	9.492128	3.766162	-8.159414	9.492128	3.766162
APP91796.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.162771	9.601235	3.586159	-8.162771	9.601235	3.586159
APP91795.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.211044	10.460127	4.573175	-8.211044	10.460127	4.573175
UPQ49785.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.127842	9.257992	3.887143	-8.127842	9.257992	3.887143
UPQ49778.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.250778	11.076108	4.603618	-8.250778	11.076108	4.603618
UPQ49773.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.157927	9.462542	4.102524	-8.157927	9.462542	4.102524
BAJ39816.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.24862	11.039311	4.804161	-8.24862	11.039311	4.804161
A5A8G0.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.241391	11.029317	4.541199	-8.241391	11.029317	4.541199
Q38802.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.094641	8.532119	3.383131	-8.094641	8.532119	3.383131
UPQ49774.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.181161	9.931631	3.837754	-8.181161	9.931631	3.837754
UPQ49788.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.196	10.139727	3.981454	-8.196	10.139727	3.981454
UPQ49789.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.139617	9.251828	3.925526	-8.139617	9.251828	3.925526
MN868309.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.218192	9.478778	2.170077	-8.218192	9.478778	2.170077
MN868310.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.207009	9.324135	2.069364	-8.207009	9.324135	2.069364
MN868311.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.23581	9.725413	2.36756	-8.23581	9.725413	2.36756
MN868308.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.063006	9.259959	2.419765	-8.063006	9.259959	2.419765
APB88779.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.240465	9.781096	2.108411	-8.240465	9.781096	2.108411
APB88780.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.216882	9.395774	2.249272	-8.216882	9.395774	2.249272
APB88775.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.17132	8.65353	2.534632	-8.17132	8.65353	2.534632
APB88781.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-7.903526	8.533849	2.332154	-7.903526	8.533849	2.332154
APB88773.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.158455	8.157646	2.261737	-8.158455	8.157646	2.261737
APB88778.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.021097	6.600436	0.902339	-8.021097	6.600436	0.902339
APB88774.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.182801	8.682283	2.625885	-8.182801	8.682283	2.625885
APB88777.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-7.684265	7.683816	2.41524	-7.684265	7.683816	2.41524
APB88776.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-7.608055	7.257048	2.350608	-7.608055	7.257048	2.350608
AFP23421.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.193364	9.168054	3.980804	-8.193364	9.168054	3.980804
ADR74209.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.174063	8.925774	3.873787	-8.174063	8.925774	3.873787
AGB14628.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.200812	9.263032	3.678105	-8.200812	9.263032	3.678105
AEP82768.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.186398	8.899201	3.903281	-8.186398	8.899201	3.903281
NP_001268216.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.194485	9.165652	4.073786	-8.194485	9.165652	4.073786
AAX19772.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.184527	9.13139	3.593272	-8.184527	9.13139	3.593272
AAT70237.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.179379	8.907757	3.883002	-8.179379	8.907757	3.883002
AAO41727.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.16318	8.863881	3.350586	-8.16318	8.863881	3.350586
NP_176361.2	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.165833	8.528034	4.013847	-8.165833	8.528034	4.013847
AEE92791.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.170644	8.86484	3.145888	-8.170644	8.86484	3.145888
NP_001105854.1	plant		ref:plant	lda_reference_subclade_spread	LD1	LD2	LD3	-8.146374	8.458765	3.477903	-8.146374	8.458765	3.477903
all_tps|SRR17260582_NODE_20047_length_1985_cov_320.892782_g4313_i4_2	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	14.248637	1.012369	4.143402	14.248637	1.012369	4.143402
all_tps|SRR17260582_NODE_15328_length_2385_cov_286.957612_g4313_i3_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	15.256758	0.97576	4.235665	15.256758	0.97576	4.235665
all_tps|SRR17260582_NODE_31396_length_1279_cov_199.950249_g6219_i6_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	12.898509	1.035384	4.090723	12.898509	1.035384	4.090723
all_tps|SRR15783032_NODE_16784_length_2455_cov_148.531066_g11155_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	13.594493	0.731127	4.071697	13.594493	0.731127	4.071697
all_tps|SRR15421816_NODE_41117_length_2104_cov_130.783455_g13938_i0_2	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	15.862992	0.801267	4.086568	15.862992	0.801267	4.086568
all_tps|SRR15421816_NODE_55739_length_1710_cov_119.429259_g20062_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	15.807721	0.522492	4.320155	15.807721	0.522492	4.320155
all_tps|ERR3026435_NODE_12514_length_1565_cov_109.590495_g9996_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	15.026831	0.645372	4.168927	15.026831	0.645372	4.168927
all_tps|SRR15421486_NODE_27823_length_1922_cov_103.642285_g12622_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	14.93223	0.7379	4.17423	14.93223	0.7379	4.17423
all_tps|SRR15421486_NODE_35458_length_1649_cov_83.206875_g12622_i1_2	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	12.10467	0.541373	4.145896	12.10467	0.541373	4.145896
all_tps|SRR17260582_NODE_11876_length_2767_cov_70.864143_g753_i11_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	13.879053	0.567668	4.496779	13.879053	0.567668	4.496779
all_tps|ERR3026435_NODE_15632_length_1375_cov_67.028975_g12576_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	14.203881	0.779702	4.318726	14.203881	0.779702	4.318726
all_tps|SRR13068648_NODE_5499_length_3587_cov_61.901639_g3097_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	15.598924	0.767832	4.35887	15.598924	0.767832	4.35887
all_tps|SRR15783032_NODE_22018_length_2147_cov_59.377049_g14831_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	12.924704	0.735363	4.363675	12.924704	0.735363	4.363675
all_tps|SRR15421489_NODE_21571_length_2301_cov_55.607904_g7986_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	16.164699	0.771135	4.229525	16.164699	0.771135	4.229525
all_tps|SRR15783032_NODE_15046_length_2580_cov_53.078580_g9995_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	14.703268	1.395592	4.149569	14.703268	1.395592	4.149569
all_tps|SRR15421486_NODE_27193_length_1946_cov_45.933579_g12305_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	14.413944	0.498073	4.166121	14.413944	0.498073	4.166121
all_tps|ERR4669811_NODE_41483_length_2142_cov_39.915910_g18335_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	15.09689	0.92653	4.459092	15.09689	0.92653	4.459092
all_tps|SRR17260582_NODE_21309_length_1893_cov_32.774725_g9463_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	15.92595	0.808497	4.336521	15.92595	0.808497	4.336521
all_tps|SRR13068648_NODE_4158_length_4077_cov_31.377358_g101_i2_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	16.757437	0.72387	4.447924	16.757437	0.72387	4.447924
all_tps|SRR15783032_NODE_36846_length_1593_cov_28.878947_g25566_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	12.197503	0.46325	4.739205	12.197503	0.46325	4.739205
all_tps|SRR17260582_NODE_24162_length_1699_cov_25.423124_g9486_i1_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	15.484953	0.856398	4.053395	15.484953	0.856398	4.053395
all_tps|SRR15421486_NODE_26714_length_1967_cov_25.068300_g12080_i0_2	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	14.92305	0.727155	4.584951	14.92305	0.727155	4.584951
all_tps|ERR4669811_NODE_55110_length_1727_cov_22.428486_g26218_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	16.405583	0.756185	4.169512	16.405583	0.756185	4.169512
all_tps|SRR17260582_NODE_21358_length_1890_cov_21.439185_g9486_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	15.577337	0.704444	4.200661	15.577337	0.704444	4.200661
all_tps|SRR13068648_NODE_17151_length_1903_cov_21.417476_g9532_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	16.658524	0.668303	4.505897	16.658524	0.668303	4.505897
all_tps|SRR15421489_NODE_43178_length_1425_cov_20.694767_g16932_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	14.725214	0.77514	4.546984	14.725214	0.77514	4.546984
all_tps|SRR15783032_NODE_29565_length_1834_cov_19.863714_g20238_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	16.016293	0.905319	4.379789	16.016293	0.905319	4.379789
all_tps|SRR12876613_NODE_4686_length_1645_cov_18.020677_g4683_i0_2	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	16.727383	0.504282	4.60557	16.727383	0.504282	4.60557
all_tps|SRR17260582_NODE_25295_length_1625_cov_14.597938_g11165_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	15.66162	0.700395	4.154473	15.66162	0.700395	4.154473
all_tps|ERR4669814_NODE_28423_length_2113_cov_14.561047_g14889_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	16.14635	0.750657	4.250582	16.14635	0.750657	4.250582
all_tps|ERR4669814_NODE_2575_length_6439_cov_14.400469_g623_i2_4	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	16.112975	0.841569	4.420767	16.112975	0.841569	4.420767
all_tps|SRR12573944_NODE_9952_length_2159_cov_12.348341_g7958_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	14.465818	0.64301	4.255358	14.465818	0.64301	4.255358
all_tps|SRR15783032_NODE_54800_length_1142_cov_12.321796_g11615_i3_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	10.115244	0.251609	4.55683	10.115244	0.251609	4.55683
all_tps|SRR15421489_NODE_43185_length_1425_cov_12.231105_g16935_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	15.19692	0.678284	4.669795	15.19692	0.678284	4.669795
all_tps|ERR4669814_NODE_34617_length_1857_cov_11.884956_g18826_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	14.563493	0.78892	4.087027	14.563493	0.78892	4.087027
all_tps|ERR3026435_NODE_11870_length_1607_cov_11.217997_g9475_i0_1	candidate	candidate	candidate	lda_reference_subclade_spread	LD1	LD2	LD3	15.317965	0.546266	4.627794	15.317965	0.546266	4.627794
